id,created_at,text
696168339287236608,2016-02-07 03:07:20,"Obi-wan could show up here any time as a ghost.

So could Yoda.

Or my dad.

Yet they don't.

Even the dead are too busy to hang out with me"
696075266930708482,2016-02-06 20:57:30,"Han and Leia said they divorced because Kylo Ren went to the Dark Side.

But really they got into a huge fight assembling IKEA furniture."
695988533568393216,2016-02-06 15:12:51,"It's the weekend.

Time to kick back, relax, and stare at the ocean.

Just like every other day of the week."
695763654642372608,2016-02-06 00:19:16,"I don't always stare at the ocean.

Sometimes it gets dark.

Then I stare at blackness."
695673171110981632,2016-02-05 18:19:43,"Leia said I was a little short for a stormtrooper.

That cut me deep.

I've been wearing platform shoes under my robes ever since."
695635641334370304,2016-02-05 15:50:35,"Whenever the galaxy is in its darkest hour, you can always count on a true Jedi to do one thing:

Run away and hide for the rest of his life"
695601750397558784,2016-02-05 13:35:55,My Facebook Friends Day video was just a bunch of selfies.
695568278765363200,2016-02-05 11:22:55,"One time Han said, ""Laugh It Up, Fuzzball,"" to Leia.

It was when she forgot to bleach her mustache.

I had to fly him to the emergency room"
695390982271971330,2016-02-04 23:38:24,Throwback Thursday: I used to have friends.
695358205912682496,2016-02-04 21:28:10,"I saw a hideous sea creature

It was ugly and bloated and covered in fur

Then I realized it was my reflection in the water

I should shave"
695323701164838918,2016-02-04 19:11:03,"Han was frozen in carbonite for a long time.

Leia cried a lot.

I covered the entire Millennium Falcon in Post-it notes.

He was so pissed."
695241223276105728,2016-02-04 13:43:19,"I've been keeping a journal for 20 years.

I write down every interesting thing that happens to me on this island.

It's completely blank."
694978841689858053,2016-02-03 20:20:42,"I've seen too many good men die young.

Then there's Han.

That dick has escaped death countless times.

He'll probably live forever."
694956308760498176,2016-02-03 18:51:10,"I didn't feel like getting out of bed.

Then I remembered I don't have a bed.

I sleep on rocks.

I didn't feel like getting off my rocks."
694928403091349508,2016-02-03 17:00:17,"How am I not losing weight?

All I eat is moss.

I bet it has loads of carbs.

I should switch to diet moss."
694901142099206144,2016-02-03 15:11:57,"Why did my dad want to rule the galaxy?

He never spent money &amp; only owned 1 outfit

What good would power do?

Maybe he'd buy a beach house"
694877937598857217,2016-02-03 13:39:45,"""Get out of my way. Don't you know who I am?""

He doesn't move.

""I blew up a Death Star.""

The rock is unimpressed.

I walk around him."
694635638965010433,2016-02-02 21:36:56,"Hey, the Force.

It's me, Luke.

I'm so lonely.

Please give me someone to fall in love with.

And please warn me this time if we're related"
694601272704528384,2016-02-02 19:20:23,"I'm the only one here.

That means I'm the sexiest man on the planet.

And the ugliest.

Now I feel terrible."
694567947029856256,2016-02-02 17:07:57,"One time I had a hangnail.

I tried to cut it off with my lightsaber.

And that's the real story of why I have a robotic hand."
694514614294466560,2016-02-02 13:36:02,"""I AM your father,"" I say to the rock.

The rock doesn't believe me.

I move to cut off his hand.

He doesn't have one.

Damn he's clever."
694271682014482432,2016-02-01 21:30:42,"Rocks are better than friends.

They're steady and quiet and reliable.

And if I dump them in the ocean, I don't have to lie to the police."
694247244212617216,2016-02-01 19:53:36,"I came here to find the first Jedi temple

Sometimes I worry that I spent 20 years stranded on the wrong planet

That would be embarrassing."
694192934946738176,2016-02-01 16:17:47,"Leia used to complain she never had any free time

She spent half her day putting her hair in those buns

God forbid she just do a ponytail."
694157393492582401,2016-02-01 13:56:34,"When I announced I was running away forever to be a hermit, I expected my friends to stop me

They just shrugged

That plan really backfired"
694039755252699136,2016-02-01 06:09:06,"I'm not scared of the dark.

But this rock is.

I leave my lightsaber on as a night light so he feels better."
693967962059993089,2016-02-01 01:23:50,"Not every day is the same.

Today I found a new type of moss.

It turned out to be the old type of moss covered in extra dirt.

It tasted OK"
693919706001047552,2016-01-31 22:12:04,"Yoda told me I was too old to be a Jedi.

It made me insecure about my age.

Words can hurt.

Even backwards ones."
693826158446649345,2016-01-31 16:00:21,"I would never have a kid without getting married first.

My dad was raised by a single mother.

It didn't turn out so well."
693801751963684865,2016-01-31 14:23:22,"My dad cut off my hand.

I don't think he meant it, though.

We always hurt the ones we love."
693591144521961472,2016-01-31 00:26:29,"This is my favorite rock.

His name is Dan.

I love him more than all the others.

Wait, this is Rick.

Awkward."
693537721101520896,2016-01-30 20:54:12,"I told myself I was only going to stay on this island until I took one selfie that I actually looked good in.

It’s been 20 years."
693528103830822913,2016-01-30 20:15:59,"I've been gone a long time, but I'll never forget my friends.

Like that one girl.

And that guy.

You know. The one with the hair."
693448471148261376,2016-01-30 14:59:33,"Being a hermit means I'll never have to share my French fries.

It also means I'll never have French fries.

I've made a terrible mistake."
693259895299272704,2016-01-30 02:30:13,"Don't talk to me until I've had my coffee.

There's no coffee on this entire planet.

There's also no one to talk to me.

God, I'm lonely."
693160942423654400,2016-01-29 19:57:01,"I told everyone exactly where I was going.

I even invited them to my house warming party.

I think they lost my address on purpose."
693121843750899712,2016-01-29 17:21:39,"R2-D2 was hurt when I ran away to become a hermit.

The night after we bought him, he ran away from me.

Payback's a bitch."
693100720636190720,2016-01-29 15:57:43,"Fool me once, shame on you.

Fool me twice, shame on you again.

Do I have any other family members you're lying about, Obi-wan?"
693070075436351488,2016-01-29 13:55:57,"A rock that annoyed me rolled down 400 stairs.

I had nothing to do with it.

He tripped. I swear."
692840871792738315,2016-01-28 22:45:10,"Every true Jedi must master two essential skills:

1) running from your problems

2) avoiding people"
692821255658037249,2016-01-28 21:27:14,"I'm good at fighting with a lightsaber

But I'm GREAT at causing awkward silences

I didn't choose the hermit life

The hermit life chose me"
692739509889449985,2016-01-28 16:02:24,"The first Jedi didn't mind the hundreds of stairs here.

They never walked up them.

They made the padawans give them piggyback rides."
692712239724417025,2016-01-28 14:14:02,"The emperor made my dad and me fight to the death to see who would be his apprentice.

It was the worst job interview I've ever had."
692703455228600320,2016-01-28 13:39:08,"I saw Leia in a gold bikini BEFORE I knew she was my sister.

There are definitely some times when I was alone that I wish I could take back"
692543348406616066,2016-01-28 03:02:55,"""Who wants to play some badminton?"" I ask out loud.

The rocks don't reply.

I set up this net for nothing."
692474734018170880,2016-01-27 22:30:16,"Is anyone actually surprised I'm still single?

Just look at how my dad's last relationship turned out."
692455231662219265,2016-01-27 21:12:47,"I know it wasn't my fault my parents split up.

I wasn't even born yet.

I blame Leia."
692416206721130496,2016-01-27 18:37:42,"After all these years, there's one question that still haunts me.

Do I look better with or without a beard?

It's too late to ask anyone."
692380878169833473,2016-01-27 16:17:19,"I turn around dramatically.

There's nobody there.

I'll check again soon.

Just like I've done every few minutes for the last 20 years."
692339460122513408,2016-01-27 13:32:44,"I'm not actually as lonely as I look.

I'm much, much lonelier."
692089457420419072,2016-01-26 20:59:19,"When I blew up the Death Star I got a useless medal

There was no pay raise

They said we'd discuss it again if I blew up another Death Star"
692029425609773056,2016-01-26 17:00:47,"If I were ever a third wheel, I'd be like ""I'm so happy there are two other wheels.""

I hate being a unicycle."
692007870913777665,2016-01-26 15:35:07,"I look at the ocean all day.

Every day.

For years at a time.

Just once, I wish the ocean would look at me."
691988375193149440,2016-01-26 14:17:39,"The Jedi order doesn't require me to cover my head with a hood.

I wear one every day anyway.

I'm way too busy to comb my hair."
691979092300840960,2016-01-26 13:40:46,"I saw a rainbow.

It's a sign that happiness and friendship are just around the corner.

I waited all day.

Rainbows lie."
691831960503762945,2016-01-26 03:56:07,"I tested the range of my levitation powers today.

I reached toward space and concentrated.

But try as I might, I couldn't summon a pizza."
691736029154406401,2016-01-25 21:34:55,"The worst part about flying with R2-D2 was definitely fighting over the radio station.

That little droid sure did love gangster rap."
691687963680493568,2016-01-25 18:23:56,"I had a great time at the ewok victory feast.

Until I asked where all the food came from.

There was a lot of empty stormtrooper armor."
691623281082900481,2016-01-25 14:06:54,"I set my cup of water on the rock without a coaster

It leaves a ring

Leia isn't here to yell at me

I am a free man

I wipe off the ring"
691580219858251776,2016-01-25 11:15:48,"I don't get why shooting lightning is only a Dark Side power

It has plenty of legitimate uses

I could use it to cook s'mores or something."
691402242176466944,2016-01-24 23:28:34,"A teenager once asked me if I had swag.

I said, ""Kid, I blew up a Death Star.""

He stared at me blankly.

That's when I ran away forever."
691382859135848449,2016-01-24 22:11:33,"Chewbacca never tore anybody's arms off.

We let him win because we felt bad for him.

He couldn't even talk."
691334765945954304,2016-01-24 19:00:27,"This is my 600th tweet.

I sure have a lot to say for someone who has no one to talk to."
691319780138184704,2016-01-24 18:00:54,"Uncle Owen didn't let me go to the Imperial Academy

Maybe it's for the best

My friends who did go are still paying off their student loans"
691266786407350273,2016-01-24 14:30:19,"""Join me of your own free will,"" my dad said at our final showdown. ""I won't FORCE you.""

Then he paused

He actually waited for me to laugh"
691076429702914050,2016-01-24 01:53:55,"A boulder broke off a cliff and smashed into some boulders below.

I couldn't watch

This rock on rock violence is tearing this island apart"
690999127346434049,2016-01-23 20:46:44,"I wanted to bond with my dad.

He said we could conquer the galaxy together.

I was hoping for a fishing trip."
690965405226110978,2016-01-23 18:32:44,"My to-do list for today:

1) Stare at the ocean.

Looks like I overbooked myself again."
690898346228236288,2016-01-23 14:06:16,"The Rebels didn't train me to fly an X-wing.

Or do a background check.

They just handed me a war machine and said, ""Have fun.""

I had fun."
690655387687768064,2016-01-22 22:00:50,"One time I told Leia we were actually triplets.

She got really excited

Then I told her the third kid is Chewbacca

He looks just like her."
690625201697067008,2016-01-22 20:00:53,"R2-D2 turned his half of the map into a fancy hologram.

That's not what I gave him

I drew the real map in crayon on a restaurant placemat."
690595068697247746,2016-01-22 18:01:09,"I picked this island for the moss

There's enough for every meal

Every day

Forever

I should've picked an island covered in cheeseburgers"
690564784601853952,2016-01-22 16:00:49,"I tell the rocks my secrets.

They keep them forever.

Except that rock.

That rock gossips.

I throw him into the ocean."
690537616572309504,2016-01-22 14:12:52,"I do 100 push-ups every morning.

But I'm old, so I use the Force.

My mind is so ripped."
690271706292822017,2016-01-21 20:36:14,"When Kylo Ren was little, he asked me how I lost my hand.

I said, ""Running with Scissors.""

He was afraid of arts and crafts after that."
690240020930772992,2016-01-21 18:30:19,"The emperor tried to kill me in the flashiest way possible

He did it for the shock value

That joke would be funny if he didn't kill my dad"
690222202625593344,2016-01-21 17:19:31,"I used to get Han the same gift every year.

Lint rollers.

Boxes of them.

Secretly, he hated flying with Chewbacca."
690200558418935808,2016-01-21 15:53:31,"I'm not truly alone.

I sense other life forms deep within the ocean.

I reach out to them with the Force.

Nothing answers.

Fish are dicks"
690181911126380545,2016-01-21 14:39:25,"Hoth wasn't my choice for a base

But Leia thought we could flip that icy dump for a profit

We wasted so much money on granite countertops"
689968991130030081,2016-01-21 00:33:21,"One time we threw a surprise party for Admiral Ackbar.

He screamed, ""It's a trap!""

He never stopped screaming.

He's in a psych ward now."
689930983341232128,2016-01-20 22:02:19,"A beautiful butterfly drifted by in the cool breeze.

The sudden motion startled me.

I killed it with my lightsaber."
689913191690833922,2016-01-20 20:51:37,"My dad didn't seem that surprised to find out he had 2 kids

I wonder if I have any other siblings

The Force is no substitute for a condom."
689889213811003393,2016-01-20 19:16:20,"When I feel lonely, I look up at the moon.

I think of all the people seeing what I'm seeing.

All 0 of them.

Then I feel 100 times worse."
689865715428499457,2016-01-20 17:42:58,"Living alone has one perk.

I can drink milk straight from the jug.

Or at least I could if I had milk.

Which I don't.

Fuck."
689821129284915208,2016-01-20 14:45:48,"It's a good thing I wear this long, flowing robe.

I walk up hundreds of stairs a day.

My calves are distractingly sexy."
689637770768289793,2016-01-20 02:37:12,"I wore a black turtleneck to my final showdown with Dad

He thought that meant I was leaning toward the Dark Side

But my neck was just cold"
689586392733716481,2016-01-19 23:13:02,"Obi-wan was a sad old man on Tatooine.

All he did all day was yell at Tusken Raiders to stay off his lawn.

I wish I had someone to yell at"
689556120797581312,2016-01-19 21:12:45,"I twisted my ankle on a rock in the middle of the night.

Now I'm afraid to walk around in the dark.

This used to be a good neighborhood."
689520358253166592,2016-01-19 18:50:38,"I don't think my dad was really conceived by midichlorians.

My grandma made that up so she didn't have to teach him about sex."
689502716008210432,2016-01-19 17:40:32,"That rock wasn't there yesterday.

Someone moved it.

Someone else is here!

Wait, I moved it.

No one else is here.

Damn that rock."
689474832505798656,2016-01-19 15:49:44,"My deal breakers for a relationship:

1) being related to me

That's pretty much it."
689439357141327872,2016-01-19 13:28:46,"My father did some truly awful, despicable things.

Then again, who am I to judge?

I made it to first base with my sister."
689308572623179776,2016-01-19 04:49:05,"Obi-wan ran away &amp; became a hermit

Yoda ran away &amp; became a hermit

My dad left &amp; became a Sith

I come from a long, proud line of quitters"
689205921839509504,2016-01-18 22:01:11,"Obi-wan used to rant about “sand people.”

I told him not to call them that.

That’s their word.

He didn’t understand.

Old people never do"
689164676840730624,2016-01-18 19:17:17,"Obi-wan basically let Vader kill him.

Not a great plan, bro.

You weren't more powerful as a ghost.

Living people can give advice, too."
689144256456470528,2016-01-18 17:56:09,"Sometimes I think I talk too much.

My dad was the strong, silent type.

Other than the wheezing.

God, he was annoying."
689116892557144065,2016-01-18 16:07:25,"Why do I stare at the ocean all day?

Because it’s blue.

Just like me."
689102384006623232,2016-01-18 15:09:45,"I only met my dad a few times.

All he wanted to talk about was me joining the family business.

He always put work before me."
689082427407515648,2016-01-18 13:50:27,"I have 300,000 followers.

I told all the rocks.

They didn't care, either."
688923440544395264,2016-01-18 03:18:42,"Han used to keep his house so cold

He wouldn't let Kylo Ren touch the thermostat

""I was on Hoth,"" Han always said. ""Put on a damn sweater"""
688861203960098817,2016-01-17 23:11:24,"Maybe it's for the best that I never got a dog.

The last time I played with someone's pet, I crushed its head under a giant steel door."
688819410631524352,2016-01-17 20:25:19,"Staring at the ocean all this time made me realize something important.

I should have brought sunglasses.

I've been squinting for 20 years"
688779843048239106,2016-01-17 17:48:06,"I wish I could finger paint, @TheWookieeRoars and @KyloR3n.

But it's kind of hard without paint.

Or 10 real fingers."
688742889032167425,2016-01-17 15:21:15,"Han and Leia made me an usher at their wedding.

I asked how I would know where to seat people.

Han said, “Use the Force.""

I hate that guy"
688721547855532032,2016-01-17 13:56:27,"The emperor offered me the whole galaxy if I joined the Dark Side

I said no

He should have thrown in his chair

It swiveled and everything"
688551609144578050,2016-01-17 02:41:10,"The Force told me my dad was on a spaceship miles away but not that my sister had her tongue down my throat.

The family alerts need work."
688526210650009600,2016-01-17 01:00:15,"Jedi isn't a bad religion.

No church on Sundays, and I can move stuff with my mind.

The ""no sex ever"" policy is kind of a bummer, though."
688468085477650432,2016-01-16 21:09:17,"Lando blew up the Second Death Star.

The emperor would have died anyway.

I failed to save my dad's life.

I should have just stayed home."
688442160191000577,2016-01-16 19:26:16,"Growing up on Tatooine was rough.

2 suns

0 fathers"
688408725984522244,2016-01-16 17:13:24,"When I told Leia I was leaving, she said I was never there for our family.

But when Dad was dying, where was she?

Playing with teddy bears"
688391444655136768,2016-01-16 16:04:44,"Have you ever put your hand up for a high-five and then remembered the nearest person is 600 trillion miles away?

Oh.

Me neither."
688364841032134656,2016-01-16 14:19:01,"Milk isn't supposed to be blue.

I know that now.

Aunt Beru never checked the expiration date."
688108391932104705,2016-01-15 21:19:59,"Today I stared at the ocean

Then stared at a rock

Then stared at the ocean again

I've got to cut back

This hectic schedule is killing me"
688088611263234048,2016-01-15 20:01:23,"I could never sense Han with the Force.

But I could always smell him coming.

That carbonite odor never really went away."
688073450011930624,2016-01-15 19:01:08,"Han and Leia had a lot of trouble conceiving Kylo Ren.

Han was frozen in carbonite for over a year.

There was some freezer burn."
688058373456183297,2016-01-15 18:01:14,"I'm not surprised Kylo Ren went to the Dark Side

I told Han and Leia that he needed a brother or sister

Only children never turn out right"
688043283835129856,2016-01-15 17:01:16,"After Han and Leia said their vows, Leia said, ""I love you.""

Han said, ""I know.""

Everyone laughed.

Those two make me sick."
688012989878956032,2016-01-15 15:00:54,"I thought I would be Kylo Ren's godfather

Instead Han &amp; Leia picked Chewbacca

Why does everyone like that guy?

He doesn't even wear pants"
687997837439819776,2016-01-15 14:00:41,"Yoda acted like a hero when he lifted my X-wing out of the swamp.

Water ruins engines.

It took me hours to rebuild it.

Yoda took a nap."
687982688951742464,2016-01-15 13:00:29,"People think the Millennium Falcon was so cool

It was garbage

The bathroom didn't even work

When someone had to pee, they opened a window"
687966008292847616,2016-01-15 11:54:12,"I have no job.

No house.

No transportation.

And no girlfriend.

I'm lucky my parents are dead.

At least now I can't disappoint them."
687799096824958978,2016-01-15 00:50:58,"I found a stick.

There are no trees on this planet.

Where did it come from?

WHERE DID IT COME FROM?

Never mind

It's a long, skinny rock"
687754578780119040,2016-01-14 21:54:04,"I blew up my X-wing so I would be a hermit forever.

But if my insurance agent asks, I hit a deer."
687727549590409217,2016-01-14 20:06:39,"I thought Obi-wan was a crazy space wizard when he knew Alderaan blew up

Turns out he got an alert on his phone

His Force power was Google"
687705598423633920,2016-01-14 18:39:26,"When I die, I hope I don't become a Force ghost.

Then I'll have to hang out with Yoda.

I'm sick of giving that asshole piggyback rides."
687684085892956160,2016-01-14 17:13:57,"Sometimes the Force lets me see into the future.

Like I know it's going to rain tomorrow

So I can change my plans

God, I wish I had plans"
687663302667833344,2016-01-14 15:51:22,"First Han said he shot first.

Then he said he didn't.

His story changed all the time.

I can't believe that guy is banging my sister."
687646816259719168,2016-01-14 14:45:51,"""What's an example of inappropriate workplace PDA?"" the rebel HR lady asked.

Han's hand shot up.

""Kissing your sister.""

That's why I left"
687626504080089089,2016-01-14 13:25:08,"The most difficult thing about being a hermit is the lack of recognition.

I deserve a plaque or something

I'm hermitting so hard right now"
687609000846823424,2016-01-14 12:15:35,"I wish this moss I've been eating for years came with a nutritional label.

It's probably full of gluten.

It's amazing I'm not dead yet."
687472169199235072,2016-01-14 03:11:52,"Leia called Han a scruffy-looking nerf herder.

Han shrugged it off

Later I walked in on him crying about it

It was awkward for both of us"
687375236610813953,2016-01-13 20:46:41,"Do rocks have names?

I've been calling this one ""Hey, you"" for 20 years.

Now it's too awkward to ask."
687350961963151361,2016-01-13 19:10:14,"I'm tired of looking at this gosh darn ocean!

Sorry.

I shouldn't have lost control like that.

I have too much of my father in me."
687314741300191232,2016-01-13 16:46:18,"My dad offered me a job working for him.

I turned him down.

The pay was good, but the Sith retirement plan was awful."
687276948154937344,2016-01-13 14:16:08,"It gets cold here at night.

I have the Force to keep me warm.

It doesn't work at all.

I'd trade all my Jedi powers for one blanket."
687246390758666240,2016-01-13 12:14:42,"How is it my fault that my student went to the Dark Side?

Don't blame the teacher.

Blame the Common Core Jedi curriculum."
687107350109536256,2016-01-13 03:02:12,"Staring at the waves all day inspired me to write this haiku:

I hate you, ocean.
You are too wet for my taste.
Now I have to pee."
687042723514314752,2016-01-12 22:45:24,"I had a three course dinner:

A moss appetizer.

Moss for an entry.

Moss for dessert.

Control your jealousy.

It leads to the Dark Side."
686997443423125505,2016-01-12 19:45:28,"Leia used to brag she's never been tempted by the Dark Side.

Vader didn't want her.

That's like bragging she got picked last in dodgeball."
686982336622292992,2016-01-12 18:45:27,"My father killed all the Jedi

In his defense, the Jedi made him wear a stupid braided ponytail for years

Everyone has their breaking point"
686967216869380096,2016-01-12 17:45:22,"I know what Leia will do if she finds me.

She'll hug me

Then yell at me for leaving

Then nag me to help with chores

I should hide better"
686952112476008448,2016-01-12 16:45:21,"I got a late start staring at the ocean

I slept through my alarm

That's my third strike

I'm dreading my annual hermit performance review."
686936989006970880,2016-01-12 15:45:15,"I thought they were my friends.

But these rocks have been giving me the silent treatment for years.

They make terrible frenemies."
686921876208271361,2016-01-12 14:45:12,"The only item I regret leaving behind is my tweezers.

A unibrow leads down the path to the Dark Side."
686906580470771713,2016-01-12 13:44:25,"Staring at the ocean all day isn't as easy as it looks.

One time a piece of dirt blew in my eye.

I still have nightmares."
686873598213140481,2016-01-12 11:33:21,"I'm 580 trillion miles from the nearest human.

That's 100 light years.

Or 30 seconds for a ship with a hyperdrive.

Still no one visits me"
686784942815195136,2016-01-12 05:41:04,"If I need to pick up something, I always use the Force.

I’m not showing off.

I just have a bad back.

You try sleeping on a pile of rocks."
686743490567499776,2016-01-12 02:56:21,"I have an evil twin.

He has a stupid beard and dirty robes.

I only see him when I look in water that's very still.

I think he's a mermaid"
686657662042435591,2016-01-11 21:15:18,"If someone ever finds me, I'll have so many stories to tell.

Like that time I stared at the ocean for 20 years.

OK, I only have one story."
686643691684016128,2016-01-11 20:19:47,"*uses the Force to search my feelings*

""404 error. Feelings not found."""
686629942147330048,2016-01-11 19:25:09,"This isn't an uninhabited planet.

I'm an inhabitant.

Don't I count?

Stupid question.

Of course not."
686600327617986560,2016-01-11 17:27:29,"My uncle Owen said I would never amount  to anything.

Now I'm a hermit on an abandoned planet.

I guess I showed him."
686581730535411713,2016-01-11 16:13:35,"Leia's father is dead, so when Han wanted to marry her, he asked me for permission.

I told him no.

I was holding out for Lando."
686565163105972224,2016-01-11 15:07:45,"After 20 years of waiting here alone, maybe it's time to admit no one is going to jump out and throw me a surprise birthday party."
686541561405042688,2016-01-11 13:33:58,"Sometimes I wonder if the ocean hates me back.

Then I remember that I poop in it.

It definitely does."
686377961046556672,2016-01-11 02:43:52,"I played truth or dare with a rock.

I dared him to swim to the bottom of the ocean.

He never came back up.

If only he had picked truth."
686325143640092672,2016-01-10 23:14:00,"The worst part wasn't when Yoda levitated my X-wing.

It was all the trash talking afterward.

It took forever because he talked backwards."
686291350149578753,2016-01-10 20:59:43,"I have a girlfriend.

She lives on a different secret planet no one has ever heard of.

She's real.

And she has boobs.

Lots of boobs."
686269345094303744,2016-01-10 19:32:16,"""Where are my friends?"" I asked my uncle at my 5th birthday

""You don't have any,"" he said

""No, my imaginary friends""

""They said you suck"""
686202029098729472,2016-01-10 15:04:47,"⚪️ Single
⚪️ Taken
🔘 The last person I made out with was my sister."
686180349207011328,2016-01-10 13:38:38,"Being alone all these years let me get to know the real me.

That was a mistake.

Now even I don't like hanging out with me."
686021193468633090,2016-01-10 03:06:12,"[journal entry]

Day 7,328

Still lonely."
685985683534692352,2016-01-10 00:45:06,"This is my 500th tweet.

I don’t want to waste it

I should say something important

I know I can do it.

Only a few characters left.

Damn."
685966884592828416,2016-01-09 23:30:24,"I stare at the ocean.

It's blue.

Just like it was yesterday.

And all the days before that.

Pick a new color, ocean

You're phoning it in"
685945310552657922,2016-01-09 22:04:40,"Have you ever had a moment so awkward that you had to run away and become a hermit for the rest of your life?

Oh.

Just me, I guess."
685913911019855872,2016-01-09 19:59:54,"Leia: Will you help the Resistance?

Me: Sure. I just have to do one thing first.

Leia: What?

Me: Run away to an island for 20 years."
685896443387723776,2016-01-09 18:50:30,"I've never had a real pet.

But I had a Chia Pet once.

It ran away."
685864393339437056,2016-01-09 16:43:08,"""I love you,"" I whisper.

The rock doesn't answer.

I should have known it was too soon."
685843983604539392,2016-01-09 15:22:02,"I don't dwell on the events of 20 years ago

I don't even remember what I had for lunch

Wait, yes I do

It was moss

All I ever eat is moss"
685830719655022592,2016-01-09 14:29:20,"I have only one regret in my life:

I settled for cheap shampoo.

I'll never make friends with these split ends."
685676143459078144,2016-01-09 04:15:06,"I brought only one thing with me to this island.

The Force.

But the Force is everywhere.

I didn't need to bring it.

I suck at packing."
685604701774188550,2016-01-08 23:31:13,"Who let the dogs out?

No one.

No one let the dogs out.

I hope the dogs get out on their own.

I'd like to pet them."
685581487161360388,2016-01-08 21:58:58,The first rule of hermit club is if you join you get kicked out because you're not a hermit.
