id,created_at,text
696465271134031873,2016-02-07 22:47:14,Excuse me while I cry https://t.co/6kehYsmXC8
696463059813064705,2016-02-07 22:38:27,"RT @GlumGeorgeLucas: After I sold Star Wars to Disney, I told them, ""May the Force be with you.""

They said that was their phrase now

I ha…"
696419793960837121,2016-02-07 19:46:32,RT @LordPaIpatine: 313 days. RT to spread awareness. https://t.co/QKShULRcJz
696399653047296000,2016-02-07 18:26:30,"RT @VeryLonelyLuke: Leia used to brag that she was super popular as a kid.

She even said she was prom queen.

Funny how all the evidence b…"
696398072646131713,2016-02-07 18:20:13,Who wins Super Bowl L?
696375372745744384,2016-02-07 16:50:01,Steamboat Solo https://t.co/K97tJzjfdk
696375044491100160,2016-02-07 16:48:43,"RT @DepressedDarth: For every RT this gets, $1 will be donated to inventing lightsabers"
696374655892983808,2016-02-07 16:47:10,RT @DepressedDarth: Retweet if you love Star Wars
696201169060896768,2016-02-07 05:17:48,"Just a friendly reminder to EVERYONE that I don't market, spam, or advertise on here. Some people seem to be confused"
696175968118042624,2016-02-07 03:37:39,Missed step one https://t.co/QBru8otq3x
696175711288193025,2016-02-07 03:36:38,@ProfessorCrush yus
696163818506997760,2016-02-07 02:49:23,Seems about right https://t.co/FISG9jxSmP
696160656324689921,2016-02-07 02:36:49,Should i give up on this account?
696123407683973121,2016-02-07 00:08:48,RT @LordPaIpatine: Psyched for the Debate tonight. Join #PalpatineVader2016 or die.
696123020537102336,2016-02-07 00:07:16,RT @1337SoloSlayer: Sup bitches? STILL RELEVANT!!! https://t.co/eQ28Syh0cJ
696122684254588928,2016-02-07 00:05:55,RT @1337SoloSlayer: @TheGamingFukr @QuigonisBygone @mdarthvaderm https://t.co/TrM2cHsZR1
696122144271527936,2016-02-07 00:03:47,RT @1337SoloSlayer: @BadFatherHan @CheddarCharlie The haterade that Darth Hater keeps in his refridgehater.
696121420053610496,2016-02-07 00:00:54,when your at&amp;t logo in the top left corner of your phone is being attacked by AT-ATs walker assault... @EAStarWars https://t.co/HjMHKRnyQ9
696108072041893888,2016-02-06 23:07:52,"RT @GlumGeorgeLucas: I'm OK with the romance between Poe and Finn.

As long as they turn out to be brothers.

Or better yet, twins."
696106589976133632,2016-02-06 23:01:58,"RT @GlumGeorgeLucas: If I could do ""The Empire Strikes Back"" again, it would be exactly the same except with 200 CGI Yoda back flips."
696086381689495552,2016-02-06 21:41:40,"RT @KyloR3n: i hate this picture

you can't even see my darth vader light-up sneakers https://t.co/bgi5KMjd90"
696029013882617856,2016-02-06 17:53:43,RT @DepressedDarth: I'm a way better pilot than Poe Dameron
696028931779067904,2016-02-06 17:53:23,Fett is annoying af https://t.co/Q5JLdToO3l
696004082612486144,2016-02-06 16:14:39,Rip https://t.co/V8dN0tKp0e
696003565240872960,2016-02-06 16:12:35,RT @DepressedDarth: Star Wars remastered by Disney https://t.co/k83y7kP7zd
696002879660888065,2016-02-06 16:09:52,RT @1337SoloSlayer: Why the hell is @KyloR3n considered funnier than me? All he does I bitch and moan. &gt;:/
695810220656824320,2016-02-06 03:24:18,#fbf https://t.co/4cIE1xMwAx
695688461198757888,2016-02-05 19:20:29,Does anyone know where I can get a legit stormtrooper costume or something? https://t.co/6PmFwm1IJ5
695687503064522752,2016-02-05 19:16:40,"RT @DarthMaultpm: #VotePalpatine for president! RT for Palpatine, Like for Donald Trump. @LordPaIpatine https://t.co/NDoNpYDEAD"
695633439517732864,2016-02-05 15:41:50,RT @DepressedDarth: Mind Blowing Batman Theory https://t.co/H1KDCH20Ud
695633424976113664,2016-02-05 15:41:47,Who's the better
695633174882291713,2016-02-05 15:40:47,@LordPaIpatine never dropped did it? Or did I miss it?
695620420167458817,2016-02-05 14:50:06,https://t.co/RsuqxDMste
695436127969234944,2016-02-05 02:37:48,https://t.co/LWl7Dr8fUQ
695435652184211456,2016-02-05 02:35:54,@LordPaIpatine wrong. https://t.co/W2mPu9Sr6e
695329297372938246,2016-02-04 19:33:17,Wrong galaxy https://t.co/KC88MbdFR9
695262889398177793,2016-02-04 15:09:24,https://t.co/fMHiuBl6PV
695090433651703809,2016-02-04 03:44:08,Don't let it be known that they can't hit anything https://t.co/9FWwsXxoSE
695089721895055360,2016-02-04 03:41:18,RT @EAStarWars: RT if you love the intensity of Turning Point mode in #StarWarsBattlefront https://t.co/mHZ9LQ2XZi
695089648121417728,2016-02-04 03:41:00,RT @DepressedDarth: Retweet if you remember this commercial https://t.co/KmEm4kvq1a
695038804881772549,2016-02-04 00:18:58,Bitch https://t.co/WYDD46T8Wb
694876548248240128,2016-02-03 13:34:13,https://t.co/SkA96jAoLP
694649629846212608,2016-02-02 22:32:32,RT @FillWerrell: The Sound the Ball makes when it hits the Water sounds like a Cannon 😶 https://t.co/UFsWSgqaVy
694510997567094784,2016-02-02 13:21:39,Beautiful https://t.co/FAXql1rZnX
694510531579924481,2016-02-02 13:19:48,RT @lukeskywalker: Just walked in on Rey taking a shower. Not sure how we both feel about that. Must Jedi-up a second bathroom.
694508609548476417,2016-02-02 13:12:10,RT @LordPaIpatine: It's only Tuesday. https://t.co/01T8Tkhgk1
694385540683030528,2016-02-02 05:03:08,"Happy valentines day, ""dad"" https://t.co/BtQscUeNuK"
694327139034750980,2016-02-02 01:11:04,https://t.co/f8nquXzNMJ
694135930039504896,2016-02-01 12:31:16,Yea. https://t.co/mQarjury0U
694022751405871104,2016-02-01 05:01:32,"RT @DepressedDarth: For every RT this gets, $1 will be donated to be building a new Starkiller Base"
694020387005427712,2016-02-01 04:52:09,https://t.co/cwXFor3GbH when you and your best friend are talking and the teacher calls on you in class
693990968354164736,2016-02-01 02:55:15,https://t.co/j3lAhQwOLm
693952634097700865,2016-02-01 00:22:55,"RT @DepressedDarth: Who would you vote for President?
Retweet Darth Vader
Like Hilary Clinton https://t.co/UEqvXqiSeN"
693952506574016512,2016-02-01 00:22:25,I feel like Alderran https://t.co/MoR1bDJyxo
693883897311072256,2016-01-31 19:49:47,https://t.co/0kWVvfTvct
693835656313839617,2016-01-31 16:38:05,Ha. https://t.co/eWXQGpscrO
693660967813644288,2016-01-31 05:03:56,They don't want you to win https://t.co/N2VWYIj5h8
693660393961570304,2016-01-31 05:01:40,RT @DepressedDarth: Harrison Ford is a boss https://t.co/ens8xUYRqR
693618026327969792,2016-01-31 02:13:18,Mood https://t.co/6UThudpPll
693617627546148865,2016-01-31 02:11:43,"RT @DepressedDarth: Help me Drake, you're my only hope https://t.co/r2l2SsVQen"
693564592681848832,2016-01-30 22:40:59,@KyloR3n just leave jackass
693559358614036480,2016-01-30 22:20:11,RT @GrumpySkeletor: This is not normal. https://t.co/CRrTaHkjFD
693559279681433600,2016-01-30 22:19:52,"RT @BB8: Oscars nominees:
Leonardo DiCaprio
Leonardo DiCaprio
Leonardo DiCaprio
Leonardo DiCaprio

Winner:
BB-8"
693493739550019585,2016-01-30 17:59:26,RT @DepressedDarth: Retweet if Star Wars is your favorite movie
693493711720878081,2016-01-30 17:59:20,"RT @DepressedDarth: Give a man a fish, he'll eat for a day, teach a man to force choke, and people will give him their fish"
693492618009927687,2016-01-30 17:54:59,RT @LordPaIpatine: He was there all along. https://t.co/DPbUkKC5Sb
693491944874459136,2016-01-30 17:52:18,Um OK? https://t.co/XOEPFhLQEe
693297645054496768,2016-01-30 05:00:14,RT @DepressedDarth: When your parents ask if you're dating anybody https://t.co/eqvRVbxR2N
693296356962779136,2016-01-30 04:55:06,Who REALLY knows how to talk to the falcon?
693281585190297600,2016-01-30 03:56:25,"RT @DepressedDarth: ""Have you seen all the Star Wars movies?"" https://t.co/ka7iH3bqXH"
693281556501303296,2016-01-30 03:56:18,"RT @GlumGeorgeLucas: The Galactic Senate play set never sold very well.

Parents didn't want to pay for the filibuster expansion pack."
693201570108936192,2016-01-29 22:38:28,Nice. https://t.co/yifD2fkHdq
693201178319048704,2016-01-29 22:36:54,"RT @GrumpySkeletor: Ever stood that close behind a midget wearing only your underpants? No, me neither. https://t.co/u1XfVoHpqb"
693140048322138112,2016-01-29 18:34:00,RT @GrumpySkeletor: Turns out He-Man used to know Kanye West. https://t.co/EIiI9KHZr6
693132320841338883,2016-01-29 18:03:17,RT if 💔 https://t.co/V8W9gtjm7P
693130006323687424,2016-01-29 17:54:05,RT @f8cktheforce: Anakin’s back up plan 😂😂😂 https://t.co/CN6J2WAaat
693129879613804545,2016-01-29 17:53:35,RT @f8cktheforce: 😂 a ship too far haha #stormpilot https://t.co/nTGUXsR9JJ
693129343434919936,2016-01-29 17:51:27,RT @R2D2THEFORCE: #squadgoals @ChewieRoars https://t.co/PKjxmL1fHq
693090507220729856,2016-01-29 15:17:08,RT @KyloR3n: now THIS is podracing
693063492321087489,2016-01-29 13:29:47,RT @BB8: *RT if you're glad it's Friday!* https://t.co/p4gYq6IXbt
693057744266350592,2016-01-29 13:06:57,Dumb bitch https://t.co/1ScuW2fKnA
693056392941309952,2016-01-29 13:01:35,RT @LordPaIpatine: RT if you believe. (Should be everyone.) https://t.co/2WWcckI4ll
693056219330662400,2016-01-29 13:00:53,"RT @darthsecret: For every RT this gets, $5 will be donated to the families of those lost in the Death Star explosion."
693056165937164290,2016-01-29 13:00:40,RT @DepressedDarth: When Han Solo died https://t.co/Wozc3jSsub
693055892506353666,2016-01-29 12:59:35,RT @bobafettfanclub: We've updated our Fett Fact Check on that still-rumored #BobaFett film: https://t.co/xJUAMWDSE1 #TheMoreYouKnow https:…
692847915337805824,2016-01-28 23:13:10,Kanjiklub is a bunch of dicks tbh https://t.co/13SVo2uRPE
692841143239778304,2016-01-28 22:46:15,"RT @bobafettfanclub: How cool will it be to fight as #BobaFett on Cloud City? New ""#StarWarsBattlefront"" digital expansions are coming. htt…"
692841111975436288,2016-01-28 22:46:08,RT @DepressedDarth: Relationship Goals https://t.co/Qj03kfcRM4
692822123459534853,2016-01-28 21:30:40,RT @bobafettfanclub: #BringBackBoba https://t.co/jYl693sVKU
692766638219870208,2016-01-28 17:50:12,"RT @LordPaIpatine: *Teacher takes attendance

""Ben?""

""DON'T CALL ME THAT!""

""MY NAME IS KYLO REN""

""Ok Kyle."""
692700925744541696,2016-01-28 13:29:05,Where has @1337SoloSlayer been?!?!?! My son is getting boring.
692700026242494466,2016-01-28 13:25:30,"RT @f8cktheforce: BB-Callin’ Bullshit

Rey: He’s with the Resistance.

BB-8: *Looks Finn over*

BB-8: Bitch, I ain’t seen your ass on base."
692684981831868417,2016-01-28 12:25:43,"When your parents come busting into your room, only to congratulate you on your grades https://t.co/1KMKzV7fN4"
692683819812519936,2016-01-28 12:21:06,RT @DepressedDarth: Retweet if you liked the new Star Wars
692558607582433282,2016-01-28 04:03:33,I still have mine from the 90s https://t.co/TPmsfLm2az
692558245991452672,2016-01-28 04:02:07,"RT @BB8: RT if you love Star Wars 
https://t.co/S12vwPmSUo"
692501506524856321,2016-01-28 00:16:39,RT @ChewieRoars: @HanSoloFA a-aammh gggooaa-aarrhwhmm Aao'kkhooa ggfooommh rrhooowkkooa bbgooahhh mmhoooffhrrhk
692466998513631232,2016-01-27 21:59:32,Sorry ol pal https://t.co/BmB1HbcClA
692466613279428608,2016-01-27 21:58:00,RT @GrumpySkeletor: Been missing since Friday. Devoted family pet. Evil-Lyn inconsolable. Answers to the name of Beast Man. Please RT. http…
692420259068903426,2016-01-27 18:53:48,RT @GrumpySkeletor: That awkward moment when you spot camel toe. https://t.co/lL8VaYQ4TU
692382482746974209,2016-01-27 16:23:42,When you somehow become the bartender at a party https://t.co/l5IdLsjVsm
692381800711200768,2016-01-27 16:20:59,Headache https://t.co/kmuHWGxRDf
692151278839971840,2016-01-27 01:04:59,@HanSoloFA found it! https://t.co/5jaoe4mNeM
692131104149618692,2016-01-26 23:44:49,@EAStarWars screw the haters. I think galactic civil war is 20x better!
691966387611369472,2016-01-26 12:50:17,"""stop stalling, you've been on break long enough"" https://t.co/npKiWyQyca"
691830704171290633,2016-01-26 03:51:08,Dr. Suess was a Star Wars fan https://t.co/f7FPVGS9mJ
691826463633510400,2016-01-26 03:34:17,@LordPaIpatine script
691794312506535936,2016-01-26 01:26:31,Ouch. https://t.co/8yQjRwYY8G
691741769227243520,2016-01-25 21:57:44,RT @GrumpySkeletor: I've never been so insulted in my entire life. https://t.co/xJsP5NtN31
691741331484479488,2016-01-25 21:56:00,RT @DepressedDarth: Retweet to raise awareness https://t.co/7S4JF9imkx
691704581626134528,2016-01-25 19:29:58,RT @GrumpySkeletor: Nice to see that Prince Adam went to the beach today and spent some quality time with Sharon from Eastenders. https://t…
691704484100202496,2016-01-25 19:29:34,"RT @GrumpySkeletor: He-Man just turned up and started giving me shit, saying he has the power and all the usual old bollocks. https://t.co/…"
691659326856040448,2016-01-25 16:30:08,"""I didn't like the new Star Wars https://t.co/xC958OSspe"
691601452784074752,2016-01-25 12:40:10,"RT @DepressedDarth: This could be us, but Obi-Wan chopped my limbs off and I burned in lava https://t.co/i6ubBBZ3fq"
691601280104546304,2016-01-25 12:39:29,RT @GrumpySkeletor: Not sure how your Monday is going but I'm pretty sure it doesn't involve having to pull the ball of string Beast Man at…
691469699150974976,2016-01-25 03:56:37,Apology unaccepted https://t.co/xhPZva5Trz
691437754895376385,2016-01-25 01:49:41,"RT @LordPaIpatine: Man, the HR department had a fun time reading this. https://t.co/YdEiDpeX6a"
691362460603936769,2016-01-24 20:50:30,RT @GrumpySkeletor: Prince Adam is loitering around the 'reduced to clear' aisle in Tesco Express because they reduce the price of sandwich…
691355113110257664,2016-01-24 20:21:18,"RT @LordPaIpatine: Dear Rian Johnson,

Please make the Stormtroopers face off in a football game with the Ewoks in Episode VIII.

Sincerely…"
691344342536081408,2016-01-24 19:38:30,Take your pill https://t.co/UGBJcRR3sN
691342628743438336,2016-01-24 19:31:41,RT @LordPaIpatine: Uh oh... https://t.co/wjuKN14zpE
691341851534757888,2016-01-24 19:28:36,RT @DepressedDarth: Retweet to spread awareness https://t.co/I8fi9YIGDs
691267763642437632,2016-01-24 14:34:12,Dad jokes https://t.co/6HxfSlwEAU
691252634745987072,2016-01-24 13:34:05,RT @1337SoloSlayer: Is this my fate? To be mocked for my failures and no chance with beautiful busty ladies? Is this what was intended for …
691099905323057152,2016-01-24 03:27:12,@KyloR3n https://t.co/D4Nnbr8DQZ
691040179482664961,2016-01-23 23:29:52,https://t.co/vZdOHOYRuz
690893651774455808,2016-01-23 13:47:37,True Story https://t.co/Y6it5ttYGc
690722582010658816,2016-01-23 02:27:51,https://t.co/2QKNVcCQYf
690721791329832961,2016-01-23 02:24:42,RT @LordPaIpatine: Current outside conditions... https://t.co/dgoMZ8Oay1
690689419767103488,2016-01-23 00:16:04,RT @LordPaIpatine: Trying to escape the cold... https://t.co/ax1srPNo26
690674769558134788,2016-01-22 23:17:51,https://t.co/O99Yndbjts
690674525671915520,2016-01-22 23:16:53,RT @starwars: Stay safe out there! Don't forget your harpoons &amp; tow cables. #blizzard2016 https://t.co/irWBEKcSz8
690674503479869441,2016-01-22 23:16:48,RT @DepressedDarth: Well played https://t.co/rP74i7MAMw
690619787349614592,2016-01-22 19:39:23,https://t.co/XOTCZNHbcf
690602668654510080,2016-01-22 18:31:21,Canon? https://t.co/ctmlH6fx8n
690385770838933504,2016-01-22 04:09:29,@JoeyAcademia used to be in the imperial academy
690385209250963457,2016-01-22 04:07:15,Related? Nahhh https://t.co/d8PyKU4hzQ
690321202909450244,2016-01-21 23:52:54,pt. two https://t.co/P3qtBtBslf
690320798234644480,2016-01-21 23:51:18,RT @DeadJango: When your sad because you failed your exam https://t.co/zVloUXR7nv
690309814262464512,2016-01-21 23:07:39,https://t.co/fLLsYs8sde
690245727663099904,2016-01-21 18:53:00,https://t.co/yqCbMorxK5
690245141890777088,2016-01-21 18:50:40,RT @LordPaIpatine: Hmm.. Seems like a good offer. Should I do it? https://t.co/cMSD2rxLNv
690187309287903238,2016-01-21 15:00:52,"RT @GrumpySkeletor: It's He-Man's favourite day of the year.  

#NationalHugDay https://t.co/H6aA5z2LpF"
690020513121452032,2016-01-21 03:58:04,When you're walking up the stairs behind a girl with some good🍑 https://t.co/EbIP3AqCS6
690018170690785280,2016-01-21 03:48:46,RT @LordPaIpatine: Good to know the person below isn't someone to trust. https://t.co/NFe2CVTOgm
690017919980429312,2016-01-21 03:47:46,"RT @EAStarWars: You've got time for one more match. Which planet is your go-to?

RT for Sullust
LIKE for Jakku https://t.co/iA9wnnaJPZ"
689988773917126657,2016-01-21 01:51:57,Any EU fans out there? How awesome would it be to have Benedict Cumberbatch play as Thrawn in Heir to the Empire?! https://t.co/zhjWR2rsLd
689988226371751936,2016-01-21 01:49:47,RT @DeadJango: When someone you hate tries to talk to you https://t.co/cpEEo7l5E7
689974744851075073,2016-01-21 00:56:12,"@EAStarWars I seem to have it fixed... HUGE thank you! Will let you know if any other problems occur. Awesome support team, THANK YOU!"
689969959754162177,2016-01-21 00:37:12,@EAStarWars okie dokie thanks!!
689966590130032641,2016-01-21 00:23:48,@EAStarWars also wont find any games
689962706489712640,2016-01-21 00:08:22,"@EAStarWars I can do offline battles, survival, ect. , but nothing online"
689961951305277442,2016-01-21 00:05:22,"@EAStarWars no messages, playing on ps4. Before the game the map is blank, too"
689957525739978753,2016-01-20 23:47:47,"@EAStarWars stalled it and downloaded it again, but nothing. Please tell me what's wrong, I can't play without everything going wrong"
689957060348416001,2016-01-20 23:45:56,"@EAStarWars please tell me what's wrong with battlefront. Glitching even though I have good network, moving places im not going. I even unin"
689955286707232772,2016-01-20 23:38:53,"⏳Episode 8 Delayed till December 15, 2017⏳😰🔫🔽🔽🔽🔽 It kinda makes sense we do have Rogue One in between https://t.co/MKTE0ObH3Z"
689892703883137025,2016-01-20 19:30:12,#liloandstitch https://t.co/lr1zaujPvW
689862304230424577,2016-01-20 17:29:25,https://t.co/DfPIMOJV1U
689861692491198464,2016-01-20 17:26:59,RT @LordPaIpatine: If this gets 1000RTs I will throw Justin Bieber in the sarlaac pit.
689818058974760964,2016-01-20 14:33:36,"RT @LordPaIpatine: Dear George Lucas,

Thank you for making Star Wars. Next time, make sure there are less Ewoks and more blaster violence.…"
689809664763150337,2016-01-20 14:00:14,Finn is a pussy https://t.co/Avj0egj6s8
689808010219249665,2016-01-20 13:53:40,RT @DepressedDarth: Relationship Status: Waiting for the next Star Wars
689795744027537409,2016-01-20 13:04:55,RT @DepressedDarth: True love means watching Star Wars together in complete silence
689785379864600576,2016-01-20 12:23:44,https://t.co/q0VA0Bd1ob
689611152532324352,2016-01-20 00:51:25,@EAStarWars @sch_morg make a death star map
689611096324448256,2016-01-20 00:51:12,"RT @LordPaIpatine: Dear Rian Johnson,

Please make someone  eat an Ewok steak in Episode VIII. 

Sincerely, 

Everyone"
689560353429131265,2016-01-19 21:29:34,RT @StarWarsYett: no
689559787256860673,2016-01-19 21:27:19,RT @FalseStarWars: Han Solo: https://t.co/yfPgqqp7qK
689559718889701376,2016-01-19 21:27:03,RT @DeadJango: When you forgot you had a test https://t.co/KSOckvNHCV
689525247427678209,2016-01-19 19:10:04,"RT @LordPaIpatine: Dear Rian Johnson,

Please make a scene where there is a pillow fight but the Ewoks are the pillow stuffing.
Sincerely,
…"
689509842269147136,2016-01-19 18:08:51,RT until @DepressedDarth  does https://t.co/oexPqiwCWx
689508730220601345,2016-01-19 18:04:26,"RT @LordPaIpatine: Dear Twitter,

Please fix yourself.

Sincerely,

Everyone."
689508422060892161,2016-01-19 18:03:12,RT @DepressedDarth: When you realize it's only Tuesday https://t.co/bu0oUf8L9h
689283454240985088,2016-01-19 03:09:16,@DepressedDarth @Hanfromthegrave wrong. It's me
689272592398704641,2016-01-19 02:26:06,"RT @LordPaIpatine: ""Only a wall can save us now. Or a Death Star..."" https://t.co/2EtCtIT3P4"
689271268508594181,2016-01-19 02:20:51,RT @BadFatherHan: Happy #MLKDay! Because ANYONE can be a stormtrooper. https://t.co/r4kaRTJRjP
689270153184448513,2016-01-19 02:16:25,https://t.co/47E1qb0CDK
689268930913800194,2016-01-19 02:11:33,"RT @LordPaIpatine: If anyone wants to be TR-8R, @TR_8R and @FN_2199 are available!!!"
689268727028690944,2016-01-19 02:10:45,RT @LordPaIpatine: RT if you think I should get an Oscar for Episode VII.
689268535978143744,2016-01-19 02:09:59,RT @LordPaIpatine: Make America Hate Again... https://t.co/qzmAd9ysPE
689268328737591296,2016-01-19 02:09:10,"RT @LordPaIpatine: If anyone wants to make a fanpage, or if you actually are, @ActorAdamDriver is available if you want it."
689183520699342848,2016-01-18 20:32:10,💔 https://t.co/0hqgEJW8Q6
689182826479116293,2016-01-18 20:29:24,"RT @BB8: #IndianaJones
https://t.co/mvqAwoDuCv"
689182647013216260,2016-01-18 20:28:42,"RT @LordPaIpatine: Dear Rian Johnson,

Please make Snoke finish what I have started. Otherwise I may use my magic space lightning on you.

…"
689182572459507712,2016-01-18 20:28:24,RT @LordPaIpatine: Han Solo is rubbish. https://t.co/PvlEc38W0N
689126201538031616,2016-01-18 16:44:24,RT @DepressedDarth: Retweet to raise awareness https://t.co/MCd3XUUQgm
689082480977166336,2016-01-18 13:50:40,Mondays https://t.co/PEWsKqvu0z
689081992915357698,2016-01-18 13:48:44,@EAStarWars round
689081652811816960,2016-01-18 13:47:23,RT @1337SoloSlayer: WHAT DOES HAN SOLO'S CORPSE SAY!?!
689081588039184384,2016-01-18 13:47:07,RT @DepressedDarth: 333 days until Star Wars Rogue One
689081586369884161,2016-01-18 13:47:07,RT @DepressedDarth: 493 days until Episode VIII
688839064750010368,2016-01-17 21:43:25,That arsehole of a son hanging with my in law. Fuck em I quit a long time ago #dirtygrandpa https://t.co/oSAyYgZM5l
688838378138267649,2016-01-17 21:40:42,RT @StarWarsYett: no
688838166489509889,2016-01-17 21:39:51,RT @DepressedDarth: Tinder Profile vs Real Life https://t.co/rKYLURlgjS
688838098248138756,2016-01-17 21:39:35,RT @GrumpySkeletor: Just farted and I think I've followed through. https://t.co/JiXoNjfeq2
688786308643340288,2016-01-17 18:13:47,@EAStarWars C dumbo
688786100446478336,2016-01-17 18:12:58,RT @DeadJango: Me at the club..... https://t.co/isDqnMSJaZ
688585988369698816,2016-01-17 04:57:47,@KyloR3n YOUR MOM *snickers*
688585580964347904,2016-01-17 04:56:10,"RT @LordPaIpatine: Dear Star Wars,

Thank you for changing my life.

Sincerely,

Everyone."
688585418070188033,2016-01-17 04:55:31,"@KyloR3n pretty hard to understand you when he's dead, just like your outlook on life"
688569778135560192,2016-01-17 03:53:22,Bitch I'm fabulous https://t.co/XH1sY21A4f
688540784900108288,2016-01-17 01:58:10,"RT @LordPaIpatine: Will be out all weekend on Imperial Business. Sorry. No, it does not include going to electroshock mental therapy. https…"
688473307117662209,2016-01-16 21:30:02,Make the galaxy great again https://t.co/2xzJiPvFAr
688396807949414401,2016-01-16 16:26:03,Smdh. #stoplying2016 https://t.co/JAh4xa2Osm
688396182947807232,2016-01-16 16:23:34,RT @DepressedDarth: When you're dating someone who doesn't like Star Wars https://t.co/npFRTG9fy7
688396124651139072,2016-01-16 16:23:20,RT @FalseStarWars: Boba Fett: https://t.co/jyaQXmSMHt
688396110994472960,2016-01-16 16:23:17,RT @DepressedDarth: Retweet to raise awareness https://t.co/0mTTmWpqeG
688250089442164736,2016-01-16 06:43:03,RT @DepressedDarth: 335 days until Star Wars Rogue One
688239705318539264,2016-01-16 06:01:47,"God dammit Rey, you can't do shit like that https://t.co/lUhg1MH9je"
688239474916982784,2016-01-16 06:00:52,RT @DepressedDarth: 495 days until Episode VIII
688183020197548032,2016-01-16 02:16:32,"Do you even smuggle yourself, bro?"
688182683977908226,2016-01-16 02:15:12,"RT @EAStarWars: The TIE fighter is the best sounding ship of all time. 
RT if you agree. https://t.co/bMGHBA3MkI"
688182504017117185,2016-01-16 02:14:29,RT @DeadJango: When you finally get up after binge watching all the Star Wars movies https://t.co/QMZ6Uvdgt7
688055252038332416,2016-01-15 17:48:50,Godfather/TFA clash. My son may feel like a badass but he'll never understand being a wanted man in over 12 systems https://t.co/cxn1ck9cwE
688054275017150464,2016-01-15 17:44:57,RT @kierankerr01: @HanSoloFA hi I'm climbing Kilimanjaro in October for cystic fibrosis ire could u retweet my go fund link https://t.co/MY…
688053863132323841,2016-01-15 17:43:19,"RT @LordPaIpatine: *Sees someone is using the TV.
*Realizes it's Kylo...

""Kylo that's an inappropriate movie. I'll tell Vader you watched …"
688053389771542528,2016-01-15 17:41:26,RT @LordPaIpatine: #BadDoctorin5words I made Darth Vader ugly.
687832520537337856,2016-01-15 03:03:46,Our economy is in the Sarlacc Pit. #GOPdebate
687831469046251520,2016-01-15 02:59:36,RT @DepressedDarth: I believe in a man's right to bear lightsabers #GOPDebate https://t.co/yfvZdpRQm8
687829970366926851,2016-01-15 02:53:38,RT @LordPaIpatine: We will handle illegal immigration by closing the blast doors. No one can get in.
687821481175330816,2016-01-15 02:19:54,RT @DepressedDarth: I haven't been asked one question yet #GOPDebate https://t.co/13AtRkXcTl
